Unnamed: 0,match_number,name,start_date,matchtype,series_id,match_detail_id,scorecard_id,title,runs,over,run_rate,match_id,opp_team_id,team_id
2633,33.0,Kings XI Punjab v Mumbai Indians,2012-04-25 10:30:00+00:00,t20,235,1641,2699,Mumbai Indians Innings,171,19.5,8.62,1246,25,21
4146,2.0,South Africa v New Zealand,2016-08-27 04:30:00+00:00,test,277,2936,4183,South Africa 1st Innings,481,154.0,3.12,1956,4,6
4735,2.0,West Indies v Ireland,2020-01-18 12:30:00+00:00,t20,375,2837,4816,Ireland Innings,147,19.0,7.73,2266,3,11
3656,20.0,Hobart Hurricanes v Sydney Thunder,2017-01-08 13:40:00+00:00,t20,246,2158,3722,Hobart Hurricanes Innings,161,20.0,8.05,1763,36,40
4712,0.0,West Indies v Bangladesh,2014-08-27 14:30:00+00:00,t20,367,2807,4775,Bangladesh Innings,31,4.4,6.64,2245,3,7
1278,1.0,India v Pakistan,2007-11-22 04:00:00+00:00,test,168,703,1349,Pakistan 1st Innings,231,96.2,2.39,593,2,9
1021,3.0,New Zealand v Australia,2017-02-05 05:30:00+00:00,odi,134,2551,1097,New Zealand Innings,281,50.0,5.62,484,1,4
6015,9.0,Kings XI Punjab v Sunrisers Hyderabad,2014-04-22 13:00:00+00:00,t20,503,3846,6064,Kings XI Punjab Innings,193,20.0,9.65,2825,23,25
697,2.0,India v Australia,2019-03-05 08:00:00+00:00,odi,79,4656,755,India Innings,250,48.2,5.17,311,1,2
3693,0.0,Melbourne Renegades v Sydney Thunder,2019-12-19 13:40:00+00:00,t20,247,2176,3759,Sydney Thunder Innings,171,19.4,8.69,1781,38,36
4902,4.0,England v South Africa,2017-08-04 05:30:00+00:00,test,395,3386,4960,England 2nd Innings,243,69.1,3.51,2322,6,5
932,1.0,Zimbabwe v Australia,2014-08-25 04:00:00+00:00,odi,126,444,1005,Zimbabwe Innings,152,39.3,3.84,437,1,10
980,4.0,Australia v South Africa,2016-06-11 07:30:00+00:00,odi,130,3066,1060,Australia Innings,288,50.0,5.76,465,6,1
886,1.0,India v West Indies,2016-08-27 04:30:00+00:00,t20,104,4780,889,India Innings,244,20.0,12.2,379,3,2
5623,1.0,South Africa v England,2016-02-03 08:00:00+00:00,odi,414,3513,5104,England Innings,399,50.0,7.98,2378,6,5
2318,44.0,Royal Challengers Bangalore v Gujarat Lions,2016-05-14 10:30:00+00:00,t20,233,1477,2384,Royal Challengers Bangalore Innings,248,20.0,12.4,1082,29,26
3615,2.0,Adelaide Strikers v Melbourne Renegades,2018-02-02 13:40:00+00:00,t20,245,2137,3681,Melbourne Renegades Innings,177,20.0,8.85,1742,37,38
5662,6.0,England v Pakistan,2019-06-03 05:00:00+00:00,odi,80,3595,5711,Pakistan Innings,348,50.0,6.96,2645,5,9
1903,16.0,Delhi Capitals v Sunrisers Hyderabad,2019-04-04 14:30:00+00:00,t20,229,1265,1962,Delhi Capitals Innings,129,20.0,6.45,870,23,22
482,5.0,Zimbabwe v India,2013-08-03 03:30:00+00:00,odi,53,4495,536,Zimbabwe Innings,163,39.5,4.09,200,2,10
1786,15.0,Australia v India,2010-05-07 04:00:00+00:00,t20,224,1145,1844,India Innings,135,17.4,7.64,810,1,2
4050,3.0,New Zealand v West Indies,2013-12-19 05:00:00+00:00,test,268,2396,4109,New Zealand 1st Innings,349,117.3,2.97,1935,3,4
5417,5.0,Sri Lanka v England,2014-12-10 09:00:00+00:00,odi,457,3477,5467,England Innings,240,49.1,4.88,2553,8,5
6113,,Sydney Thunder v Melbourne Renegades,2020-12-26 12:40:00+00:00,t20,505,3970,6153,Sydney Thunder Innings,209,20.0,10.45,2913,38,36
2051,2.0,Kings XI Punjab v Delhi Daredevils,2018-04-08 10:30:00+00:00,t20,230,1339,2110,Delhi Daredevils Innings,166,20.0,8.3,944,25,22
4005,0.0,New Zealand v Zimbabwe,2012-01-26 04:30:00+00:00,test,262,2383,4066,Zimbabwe 2nd Innings,143,48.3,2.94,1923,4,10
5320,1.0,Australia v England,2011-01-16 08:50:00+00:00,odi,447,3251,5381,Australia Innings,297,49.1,6.04,2508,5,1
620,2.0,Bangladesh v India,2017-06-15 05:00:00+00:00,odi,69,4589,675,India Innings,265,40.1,6.59,270,7,2
2646,25.0,Kings XI Punjab v Royal Challengers Bangalore,2012-04-20 14:30:00+00:00,t20,235,1648,2712,Kings XI Punjab Innings,163,20.0,8.15,1253,26,25
1875,30.0,Sunrisers Hyderabad v Delhi Capitals,2019-04-14 14:30:00+00:00,t20,229,1251,1934,Delhi Capitals Innings,155,20.0,7.75,856,23,22
5306,2.0,England v Bangladesh,2010-07-10 05:15:00+00:00,odi,445,3244,5367,England Innings,231,49.3,4.66,2501,7,5
1341,1.0,India v Sri Lanka,2009-11-16 04:00:00+00:00,test,174,720,1416,India 2nd Innings,412,129.0,3.19,610,8,2
3048,16.0,Chennai Super Kings v Deccan Chargers,2009-04-27 07:00:00+00:00,t20,238,1850,3114,Deccan Chargers Innings,169,19.3,8.66,1455,20,31
5071,3.0,South Africa v Bangladesh,2017-10-22 04:30:00+00:00,odi,404,3101,5038,Bangladesh Innings,169,40.4,4.15,2344,6,7
2075,50.0,Gujarat Lions v Delhi Daredevils,2017-05-10 14:30:00+00:00,t20,231,1351,2134,Gujarat Lions Innings,195,20.0,9.75,956,22,29
866,1.0,Australia v West Indies,2013-02-01 05:50:00+00:00,odi,122,2723,975,West Indies Innings,70,23.5,2.93,422,1,3
5057,3.0,South Africa v Sri Lanka,2017-02-04 08:00:00+00:00,odi,417,3085,5128,Sri Lanka Innings,163,39.2,4.14,2390,6,8
6131,36.0,Adelaide Strikers v Melbourne Stars,2021-03-10 09:54:55+00:00,t20,505,2927,6197,Melbourne Stars Innings,149,20.0,7.45,2930,37,35
5009,3.0,Sri Lanka v South Africa,2014-07-12 04:30:00+00:00,odi,410,3025,5070,South Africa Innings,339,50.0,6.78,2361,8,6
4038,2.0,England v New Zealand,2013-05-24 05:30:00+00:00,test,267,2393,4097,England 1st Innings,354,99.0,3.57,1932,4,5
2969,55.0,Delhi Daredevils v Mumbai Indians,2009-05-21 07:00:00+00:00,t20,238,1811,3035,Mumbai Indians Innings,165,20.0,8.25,1416,22,21
4370,5.0,New Zealand v Pakistan,2018-01-19 05:30:00+00:00,odi,313,2568,4457,New Zealand Innings,271,50.0,5.42,2079,9,4
4776,1.0,Sri Lanka v West Indies,2015-11-01 09:00:00+00:00,odi,380,2857,4841,Sri Lanka Innings,164,24.5,6.6,2279,3,8
614,4.0,India v South Africa,2015-10-22 08:00:00+00:00,odi,65,4555,638,India Innings,299,50.0,5.98,252,6,2
5288,2.0,Bangladesh v England,2010-03-02 08:30:00+00:00,odi,442,3235,5349,England Innings,261,48.5,5.34,2492,7,5
3810,37.0,Adelaide Strikers v Hobart Hurricanes,2019-01-21 13:15:00+00:00,t20,248,2235,3876,Adelaide Strikers Innings,154,20.0,7.7,1840,40,37
2998,41.0,Royal Challengers Bangalore v Kolkata Knight Riders,2009-05-12 07:00:00+00:00,t20,238,1825,3064,Royal Challengers Bangalore Innings,176,19.2,9.1,1430,24,26
2327,40.0,Rising Pune Supergiants v Sunrisers Hyderabad,2016-05-10 14:30:00+00:00,t20,233,1481,2393,Rising Pune Supergiants Innings,133,20.0,6.65,1086,23,28
4737,3.0,West Indies v Ireland,2020-01-19 12:30:00+00:00,t20,375,2838,4818,Ireland Innings,138,19.1,7.2,2267,3,11
1667,3.0,Sri Lanka v India,2009-02-03 09:00:00+00:00,odi,210,900,1737,Sri Lanka Innings,216,41.4,5.18,755,2,8
1494,5.0,Pakistan v India,2006-02-18 18:30:00+00:00,odi,188,807,1564,India Innings,287,46.5,6.12,667,9,2
4537,4.0,West Indies v Zimbabwe,2010-03-12 04:00:00+00:00,odi,342,2679,4608,West Indies Innings,142,34.3,4.11,2159,10,3
1302,1.0,India v South Africa,2008-03-26 04:00:00+00:00,test,170,709,1373,India 1st Innings,627,155.1,4.04,599,6,2
6190,9.0,India v United Arab Emirates,2016-03-03 14:00:00+00:00,t20,102,4756,874,United Arab Emirates Innings,81,20.0,4.05,372,2,14
4938,1.0,South Africa v Pakistan,2018-12-26 04:30:00+00:00,test,400,2984,4997,South Africa 1st Innings,223,60.0,3.71,2332,9,6
1606,1.0,India v Pakistan,2007-11-05 03:00:00+00:00,odi,205,864,1676,India Innings,242,47.0,5.14,724,9,2
1462,4.0,India v Sri Lanka,2005-11-03 03:30:00+00:00,odi,186,795,1540,India Innings,262,45.4,5.73,655,8,2
5482,22.0,England v Sri Lanka,2015-03-01 05:30:00+00:00,odi,63,3494,5510,England Innings,309,50.0,6.18,2567,8,5
814,2.0,India v Australia,2017-10-10 13:30:00+00:00,t20,108,4793,904,India Innings,118,20.0,5.9,387,1,2
1475,7.0,India v Sri Lanka,2005-11-12 03:30:00+00:00,odi,186,798,1545,Sri Lanka Innings,244,50.0,4.88,658,2,8
946,40.0,Australia v Scotland,2015-03-14 09:00:00+00:00,odi,63,466,1045,Australia Innings,133,15.2,8.67,457,15,1
2869,46.0,Deccan Chargers v Royal Challengers Bangalore,2010-04-12 14:30:00+00:00,t20,237,1761,2935,Deccan Chargers Innings,151,20.0,7.55,1366,26,31
1175,1.0,Australia v Sri Lanka,2019-10-27 08:30:00+00:00,t20,157,672,1248,Sri Lanka Innings,99,20.0,4.95,559,1,8
4801,2.0,Bangladesh v West Indies,2018-08-04 14:30:00+00:00,t20,386,2906,4865,West Indies Innings,159,20.0,7.95,2293,7,3
2510,19.0,Chennai Super Kings v Pune Warriors,2013-04-15 14:30:00+00:00,t20,234,1578,2576,Pune Warriors Innings,159,20.0,7.95,1183,20,30
2710,67.0,Kings XI Punjab v Deccan Chargers,2011-05-21 10:30:00+00:00,t20,236,1680,2776,Kings XI Punjab Innings,116,19.0,6.1,1285,31,25
483,5.0,Zimbabwe v India,2013-08-03 03:30:00+00:00,odi,53,4495,537,India Innings,167,34.0,4.91,200,10,2
1285,2.0,India v Pakistan,2007-11-30 03:30:00+00:00,test,168,704,1356,Pakistan 2nd Innings,214,77.0,2.77,594,2,9
3794,0.0,Sydney Sixers v Adelaide Strikers,2020-01-05 13:10:00+00:00,t20,247,2227,3860,Adelaide Strikers Innings,176,20.0,8.8,1832,33,37
6146,1.0,West Indies v India,2019-08-22 04:00:00+00:00,test,27,4382,282,India 1st Innings,297,96.4,3.07,79,3,2
3006,37.0,Chennai Super Kings v Rajasthan Royals,2009-05-09 11:00:00+00:00,t20,238,1829,3072,Chennai Super Kings Innings,141,18.2,7.69,1434,27,20
2997,41.0,Royal Challengers Bangalore v Kolkata Knight Riders,2009-05-12 07:00:00+00:00,t20,238,1825,3063,Kolkata Knight Riders Innings,173,20.0,8.65,1430,26,24
3007,36.0,Deccan Chargers v Kings XI Punjab,2009-05-09 07:00:00+00:00,t20,238,1830,3073,Deccan Chargers Innings,168,20.0,8.4,1435,25,31
3586,28.0,Sydney Sixers v Sydney Thunder,2018-01-13 13:50:00+00:00,t20,245,2123,3652,Sydney Thunder Innings,156,20.0,7.8,1728,33,36
4650,3.0,Sri Lanka v West Indies,2020-03-01 09:00:00+00:00,odi,356,2767,4714,Sri Lanka Innings,307,50.0,6.14,2214,3,8
1744,12.0,India v Ireland,2009-06-10 12:50:00+00:00,t20,222,1137,1828,India Innings,113,15.3,7.29,802,11,2
518,1.0,India v West Indies,2013-11-21 08:00:00+00:00,odi,55,4502,551,West Indies Innings,211,48.5,4.32,208,2,3
5302,5.0,England v Australia,2010-07-03 05:15:00+00:00,odi,444,3242,5363,England Innings,235,46.3,5.05,2499,1,5
2345,31.0,Gujarat Lions v Delhi Daredevils,2016-05-03 14:30:00+00:00,t20,233,1490,2411,Delhi Daredevils Innings,150,17.2,8.65,1095,29,22
5126,1.0,South Africa v New Zealand,2012-12-21 12:30:00+00:00,t20,422,3135,5188,South Africa Innings,87,12.1,7.15,2420,4,6
2249,20.0,Mumbai Indians v Rajasthan Royals,2020-10-06 12:30:00+00:00,t20,232,2335,2313,Rajasthan Royals Innings,136,18.1,7.48,1046,21,27
4996,4.0,Pakistan v South Africa,2013-11-08 09:30:00+00:00,odi,408,3015,5057,Pakistan Innings,238,49.2,4.82,2354,6,9
3151,20.0,Chennai Super Kings v Delhi Daredevils,2008-05-02 14:30:00+00:00,t20,239,1905,3217,Chennai Super Kings Innings,169,20.0,8.45,1510,22,20
2007,25.0,Sunrisers Hyderabad v Kings XI Punjab,2018-04-26 14:30:00+00:00,t20,230,1316,2064,Sunrisers Hyderabad Innings,132,20.0,6.6,921,25,23
6044,,Melbourne Stars v Sydney Thunder,2020-12-12 10:35:00+00:00,t20,505,3981,6096,Melbourne Stars Innings,169,20.0,8.45,2848,36,35
4840,1.0,Bangladesh v South Africa,2015-07-21 04:00:00+00:00,test,391,2921,4898,South Africa 2nd Innings,61,21.1,2.88,2304,7,6
1982,38.0,Kings XI Punjab v Rajasthan Royals,2018-05-06 14:30:00+00:00,t20,230,1303,2039,Kings XI Punjab Innings,155,18.4,8.3,908,27,25
86,2.0,New Zealand v India,2014-02-14 05:30:00+00:00,test,10,4305,88,New Zealand 2nd Innings,680,210.0,3.23,25,2,4
344,3.0,India v South Africa,2010-02-27 09:00:00+00:00,odi,34,4405,357,India Innings,275,44.3,6.17,110,6,2
3877,2.0,Melbourne Renegades v Sydney Sixers,2019-02-15 14:10:00+00:00,t20,248,2268,3943,Melbourne Renegades Innings,184,19.5,9.27,1873,33,38
1138,6.0,Zimbabwe v Australia,2018-07-06 04:30:00+00:00,t20,153,662,1234,Australia Innings,154,19.5,7.76,552,10,1
5846,35.0,Kings XI Punjab v Mumbai Indians,2015-05-03 10:30:00+00:00,t20,502,3760,5895,Mumbai Indians Innings,172,20.0,8.6,2739,25,21
350,2.0,Bangladesh v India,2010-06-16 09:00:00+00:00,odi,36,4410,367,India Innings,168,30.4,5.47,115,7,2
3990,1.0,New Zealand v Pakistan,2011-01-07 05:30:00+00:00,test,260,2379,4051,Pakistan 2nd Innings,21,3.4,5.72,1919,4,9
3167,12.0,Royal Challengers Bangalore v Rajasthan Royals,2008-04-26 14:30:00+00:00,t20,239,1913,3233,Royal Challengers Bangalore Innings,135,20.0,6.75,1518,27,26
4856,3.0,Australia v South Africa,2016-11-24 08:30:00+00:00,test,393,2942,4925,South Africa 1st Innings,259,76.0,3.4,2313,1,6
3936,3.0,Australia v New Zealand,2020-01-03 05:00:00+00:00,test,27,2355,3997,Australia 2nd Innings,217,52.0,4.17,1900,4,1
740,1.0,India v West Indies,2019-12-15 08:00:00+00:00,odi,82,4689,786,India Innings,287,50.0,5.74,327,3,2
3859,0.0,Hobart Hurricanes v Perth Scorchers,2020-01-13 13:40:00+00:00,t20,247,2259,3925,Hobart Hurricanes Innings,98,17.1,5.7,1864,39,40
2352,27.0,Sunrisers Hyderabad v Royal Challengers Bangalore,2016-04-30 14:30:00+00:00,t20,233,1494,2418,Sunrisers Hyderabad Innings,194,20.0,9.7,1099,26,23
5996,19.0,Kolkata Knight Riders v Rajasthan Royals,2014-04-29 13:00:00+00:00,t20,503,3836,6045,Kolkata Knight Riders Innings,152,20.0,7.6,2815,27,24
6087,,Perth Scorchers v Sydney Sixers,2021-01-06 10:45:00+00:00,t20,505,3954,6171,Perth Scorchers Innings,183,20.0,9.15,2923,33,39
5340,3.0,England v Sri Lanka,2011-07-03 05:15:00+00:00,odi,448,3262,5401,Sri Lanka Innings,249,48.2,5.15,2518,5,8
13,3.0,West Indies v India,2011-07-06 04:00:00+00:00,test,2,4284,12,India 2nd Innings,94,32.0,2.93,4,3,2
2789,27.0,Deccan Chargers v Mumbai Indians,2011-04-24 10:30:00+00:00,t20,236,1720,2855,Mumbai Indians Innings,172,20.0,8.6,1325,31,21
2089,43.0,Royal Challengers Bangalore v Kings XI Punjab,2017-05-05 14:30:00+00:00,t20,231,1358,2148,Kings XI Punjab Innings,138,20.0,6.9,963,26,25
369,2.0,India v Australia,2011-03-24 09:00:00+00:00,odi,41,4434,415,India Innings,261,47.4,5.47,139,1,2
1436,1.0,Sri Lanka v India,2005-07-29 18:30:00+00:00,odi,184,782,1514,Sri Lanka Innings,209,48.2,4.32,642,2,8
5641,2.0,Sri Lanka v England,2018-10-13 04:30:00+00:00,odi,477,3581,5688,England Innings,278,50.0,5.56,2632,8,5
5891,11.0,Sunrisers Hyderabad v Rajasthan Royals,2015-04-16 14:30:00+00:00,t20,502,3784,5940,Sunrisers Hyderabad Innings,127,20.0,6.35,2763,27,23
840,1.0,England v India,2018-07-03 12:00:00+00:00,t20,112,4777,921,India Innings,163,18.2,8.89,395,5,2
2728,58.0,Royal Challengers Bangalore v Kolkata Knight Riders,2011-05-14 10:30:00+00:00,t20,236,1689,2794,Royal Challengers Bangalore Innings,105,12.3,8.4,1294,24,26
169,1.0,India v England,2016-11-09 04:00:00+00:00,test,18,4330,172,England 1st Innings,537,159.3,3.36,50,2,5
1383,1.0,India v New Zealand,2010-11-04 04:00:00+00:00,test,179,731,1455,New Zealand 2nd Innings,22,10.0,2.2,621,2,4
2128,23.0,Kolkata Knight Riders v Gujarat Lions,2017-04-21 14:30:00+00:00,t20,231,1378,2187,Gujarat Lions Innings,188,18.2,10.25,983,24,29
1568,2.0,Africa XI v Asia XI,2007-06-09 09:00:00+00:00,odi,200,845,1638,Africa XI Innings,306,49.5,6.14,705,18,17
841,1.0,Australia v India,2018-11-21 12:20:00+00:00,t20,113,4814,927,India Innings,169,17.0,9.94,398,1,2
2735,54.0,Kings XI Punjab v Mumbai Indians,2011-05-10 14:30:00+00:00,t20,236,1693,2801,Kings XI Punjab Innings,163,20.0,8.15,1298,21,25
5224,5.0,Ireland v Zimbabwe,2007-03-15 04:00:00+00:00,odi,198,3202,5287,Ireland Innings,221,50.0,4.42,2461,10,11
276,1.0,New Zealand v India,2020-02-21 06:00:00+00:00,test,27,4385,306,India 1st Innings,165,68.1,2.42,86,4,2
4294,3.0,Sri Lanka v New Zealand,2012-11-06 09:00:00+00:00,odi,300,2502,4366,New Zealand Innings,188,33.0,5.69,2032,8,4
3553,11.0,Hobart Hurricanes v Sydney Thunder,2017-12-30 13:40:00+00:00,t20,245,2106,3619,Hobart Hurricanes Innings,109,19.3,5.58,1711,36,40
1148,5.0,New Zealand v Australia,2018-02-16 13:30:00+00:00,t20,151,2632,1221,New Zealand Innings,243,20.0,12.15,546,1,4
1463,2.0,New Zealand v India,2014-02-14 05:30:00+00:00,test,10,4305,87,India 1st Innings,438,102.4,4.26,25,4,2
925,2.0,Australia v England,2014-01-17 07:50:00+00:00,odi,125,3304,997,Australia Innings,301,49.3,6.08,433,5,1
3330,0.0,Perth Scorchers v Melbourne Renegades,2013-12-26 11:10:00+00:00,t20,242,1994,3396,Melbourne Renegades Innings,111,20.0,5.55,1599,39,38
5560,3.0,West Indies v England,2019-02-09 04:30:00+00:00,test,469,3410,5622,England 1st Innings,277,101.5,2.72,2601,3,5
24,2.0,Australia v India,2012-01-03 05:00:00+00:00,test,4,4287,23,India 2nd Innings,400,110.5,3.6,7,1,2
2525,12.0,Royal Challengers Bangalore v Kolkata Knight Riders,2013-04-11 10:30:00+00:00,t20,234,1585,2591,Royal Challengers Bangalore Innings,158,17.3,9.02,1190,24,26
4507,1.0,New Zealand v England,2019-11-01 08:30:00+00:00,t20,336,3719,4564,New Zealand Innings,153,20.0,7.65,2134,5,4
5620,4.0,England v Pakistan,2015-11-20 09:30:00+00:00,odi,466,3511,5601,Pakistan Innings,271,40.4,6.66,2595,5,9
5794,3.0,West Indies v England,2019-03-10 10:30:00+00:00,t20,500,3717,5842,West Indies Innings,71,13.0,5.46,2711,5,3
2783,30.0,Delhi Daredevils v Royal Challengers Bangalore,2011-04-26 14:30:00+00:00,t20,236,1717,2849,Delhi Daredevils Innings,160,20.0,8.0,1322,26,22
2013,22.0,Delhi Daredevils v Kings XI Punjab,2018-04-23 14:30:00+00:00,t20,230,1319,2071,Delhi Daredevils Innings,139,20.0,6.95,924,25,22
957,2.0,West Indies v Australia,2016-06-05 07:30:00+00:00,odi,130,2860,1056,West Indies Innings,116,32.3,3.56,463,1,3
2431,64.0,Chennai Super Kings v Delhi Daredevils,2013-05-14 14:30:00+00:00,t20,234,1533,2497,Delhi Daredevils Innings,135,20.0,6.75,1138,20,22
1232,3.0,India v England,2006-03-18 04:00:00+00:00,test,163,691,1303,England 1st Innings,400,133.4,2.99,581,2,5
4483,3.0,Sri Lanka v New Zealand,2019-09-06 13:30:00+00:00,t20,335,2645,4565,New Zealand Innings,88,16.0,5.5,2133,8,4
3080,1.0,Delhi Daredevils v Rajasthan Royals,2008-05-30 14:30:00+00:00,t20,239,1868,3146,Delhi Daredevils Innings,87,16.1,5.38,1473,27,22
5083,3.0,South Africa v Pakistan,2019-01-25 07:30:00+00:00,odi,420,3113,5159,Pakistan Innings,317,50.0,6.34,2406,6,9
1276,3.0,England v India,2007-08-09 05:30:00+00:00,test,167,702,1347,India 2nd Innings,180,58.0,3.1,592,5,2
463,1.0,India v Pakistan,2012-12-30 03:30:00+00:00,odi,49,4473,492,India Innings,227,50.0,4.54,178,9,2
1035,3.0,South Africa v Australia,2016-10-05 08:00:00+00:00,odi,132,3078,1083,Australia Innings,371,50.0,7.42,477,6,1
4719,2.0,West Indies v Pakistan,2017-03-30 07:00:00+00:00,t20,371,2819,4794,Pakistan Innings,132,20.0,6.6,2255,3,9
1400,3.0,India v New Zealand,2010-11-20 03:30:00+00:00,test,179,2378,1461,India 1st Innings,566,165.0,3.43,623,4,2
2469,41.0,Mumbai Indians v Kings XI Punjab,2013-04-29 14:30:00+00:00,t20,234,1556,2535,Kings XI Punjab Innings,170,20.0,8.5,1161,21,25
4500,15.0,England v New Zealand,2014-03-22 14:00:00+00:00,t20,98,3682,4542,New Zealand Innings,52,5.2,9.75,2122,5,4
5537,2.0,England v Australia,2015-09-05 05:00:00+00:00,odi,129,3499,5564,Australia Innings,309,49.0,6.3,2583,5,1
5952,41.0,Rajasthan Royals v Delhi Daredevils,2014-05-15 14:30:00+00:00,t20,503,3814,6001,Delhi Daredevils Innings,139,20.0,6.95,2793,27,22
2105,35.0,Gujarat Lions v Mumbai Indians,2017-04-29 14:30:00+00:00,t20,231,1366,2164,Gujarat Lions Innings,153,20.0,7.65,971,21,29
4731,3.0,Afghanistan v West Indies,2019-11-17 13:30:00+00:00,t20,374,2832,4812,Afghanistan Innings,156,20.0,7.8,2264,3,13
5912,1.0,Kolkata Knight Riders v Mumbai Indians,2015-04-08 14:30:00+00:00,t20,502,3794,5961,Kolkata Knight Riders Innings,170,18.3,9.18,2773,21,24
4187,1.0,Australia v New Zealand,2019-12-12 07:30:00+00:00,test,27,2437,4248,Australia 1st Innings,416,146.2,2.84,1974,4,1
5757,3.0,England v Pakistan,2012-02-27 14:30:00+00:00,t20,493,3658,5808,England Innings,129,20.0,6.45,2694,9,5
4758,3.0,West Indies v Australia,2008-06-29 04:00:00+00:00,odi,338,2844,4826,Australia Innings,227,40.3,5.6,2270,3,1
525,2.0,South Africa v India,2013-12-08 04:30:00+00:00,odi,56,4505,560,India Innings,146,35.1,4.15,211,6,2
2536,6.0,Pune Warriors v Kings XI Punjab,2013-04-07 10:30:00+00:00,t20,234,1591,2602,Pune Warriors Innings,99,20.0,4.95,1196,25,30
2323,42.0,Sunrisers Hyderabad v Delhi Daredevils,2016-05-12 14:30:00+00:00,t20,233,1479,2389,Delhi Daredevils Innings,150,18.1,8.25,1084,23,22
3560,15.0,Melbourne Stars v Brisbane Heat,2018-01-02 13:40:00+00:00,t20,245,2110,3626,Melbourne Stars Innings,141,20.0,7.05,1715,34,35
4802,3.0,Bangladesh v West Indies,2018-08-05 14:30:00+00:00,t20,386,2908,4866,Bangladesh Innings,184,20.0,9.2,2294,3,7
6188,17.0,India v West Indies,2014-03-23 14:00:00+00:00,t20,98,4722,846,West Indies Innings,129,20.0,6.45,358,2,3
5853,32.0,Mumbai Indians v Rajasthan Royals,2015-05-01 14:30:00+00:00,t20,502,3763,5902,Rajasthan Royals Innings,179,20.0,8.95,2742,21,27
5165,3.0,England v Pakistan,2010-08-18 05:30:00+00:00,test,427,3159,5228,England 1st Innings,233,62.3,3.72,2437,9,5
5449,2.0,England v Pakistan,2015-10-22 04:30:00+00:00,test,461,3352,5513,Pakistan 1st Innings,378,118.5,3.18,2568,5,9
1159,1.0,South Africa v Australia,2016-03-04 12:30:00+00:00,t20,149,3167,1207,Australia Innings,157,20.0,7.85,539,6,1
3170,11.0,Chennai Super Kings v Kolkata Knight Riders,2008-04-26 10:30:00+00:00,t20,239,1914,3236,Chennai Super Kings Innings,152,17.0,8.94,1519,24,20
1876,30.0,Sunrisers Hyderabad v Delhi Capitals,2019-04-14 14:30:00+00:00,t20,229,1251,1935,Sunrisers Hyderabad Innings,116,18.5,6.15,856,22,23
1286,1.0,Australia v India,2007-12-26 05:00:00+00:00,test,169,705,1357,Australia 1st Innings,343,92.4,3.7,595,2,1
1330,1.0,India v England,2008-12-11 04:00:00+00:00,test,172,716,1401,India 2nd Innings,387,98.3,3.92,606,5,2
1111,16.0,Australia v Pakistan,2014-03-23 10:00:00+00:00,t20,98,564,1194,Australia Innings,175,20.0,8.75,532,9,1
1041,1.0,Australia v South Africa,2018-11-04 05:50:00+00:00,odi,137,3109,1121,Australia Innings,152,38.1,3.98,496,6,1
3417,13.0,Melbourne Renegades v Perth Scorchers,2015-12-30 13:40:00+00:00,t20,243,2038,3483,Perth Scorchers Innings,171,18.4,9.16,1643,38,39
5675,3.0,Bangladesh v England,2016-10-12 09:00:00+00:00,odi,481,3536,5728,England Innings,278,47.5,5.81,2653,7,5
3497,0.0,Adelaide Strikers v Perth Scorchers,2015-01-06 13:10:00+00:00,t20,244,2078,3563,Adelaide Strikers Innings,115,19.3,5.89,1683,39,37
3389,2.0,Sydney Sixers v Perth Scorchers,2014-02-05 14:15:00+00:00,t20,242,2024,3455,Sydney Sixers Innings,48,5.0,9.6,1629,39,33
1097,3.0,England v Australia,2020-09-16 07:30:00+00:00,odi,1,3555,1167,England Innings,302,50.0,6.04,519,1,5
2376,15.0,Gujarat Lions v Sunrisers Hyderabad,2016-04-21 14:30:00+00:00,t20,233,1506,2442,Gujarat Lions Innings,135,20.0,6.75,1111,23,29
1829,3.0,Zimbabwe v India,2016-06-22 07:30:00+00:00,t20,226,4778,1859,Zimbabwe Innings,135,20.0,6.75,818,2,10
763,0.0,Sri Lanka v India,2012-08-07 13:30:00+00:00,t20,92,4709,820,India Innings,155,20.0,7.75,345,8,2
5740,18.0,England v South Africa,2010-05-08 08:00:00+00:00,t20,224,3646,5791,South Africa Innings,129,19.0,6.78,2685,5,6
3944,3.0,New Zealand v England,2008-03-22 05:00:00+00:00,test,254,2368,4022,New Zealand 2nd Innings,431,118.5,3.62,1911,5,4
3227,0.0,Sydney Thunder v Sydney Sixers,2012-01-08 12:30:00+00:00,t20,240,1943,3293,Sydney Sixers Innings,117,16.0,7.31,1548,36,33
2203,43.0,Kings XI Punjab v Sunrisers Hyderabad,2020-10-24 12:30:00+00:00,t20,232,2312,2266,Kings XI Punjab Innings,126,20.0,6.3,1023,23,25
5312,2.0,England v Pakistan,2010-09-12 04:45:00+00:00,odi,446,3247,5373,England Innings,295,49.3,5.95,2504,9,5
83,2.0,South Africa v India,2013-12-26 04:30:00+00:00,test,9,4303,79,South Africa 1st Innings,500,155.2,3.21,23,2,6
744,40.0,Bangladesh v India,2019-07-02 05:00:00+00:00,odi,80,4678,775,India Innings,314,50.0,6.28,321,7,2
3534,2.0,Brisbane Heat v Melbourne Stars,2017-12-20 13:10:00+00:00,t20,245,2097,3600,Brisbane Heat Innings,206,20.0,10.3,1702,35,34
